Datetime,Ticker,Industry,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Income,Non-Operating Income Loss,Pretax Income,Income Tax Expense,Net Extraordinary Losses,Net Income,"Basic EPS, GAAP",Diluted Weighted Avr # of Shares,"Diluted EPS, GAAP",EBITDA,Trailing 12M EBITDA Margin,Gross Margin,Operating Margin,Profit Margin,Dividends per Share,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Non-Cash Working Capital,Change in Accounts & Notes Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Cash from Operating Activities,Change in Fixed & Intangible Assets,Acquisition of Fixed & Intangibles,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash from Repaid Debt,Cash from Repurchase of Equity,Other Financing Activities,Cash from Financing Activities,Net Changes in Cash,Free Cash Flow,Free Cash Flow per Basic Share,Price to Free Cash Flow,Cash Flow to Net Income,"Cash, Cash Equivalents & STI",Accounts & Notes Receivable,Inventories,"Property, Plant & Equip",LT Investments & Receivables,Other LT Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,ST Debt,Other ST Liabilities,Total Current Liabilities,LT Debt,Other LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Share Capital & APIC,Other Equity,Equity Before Minority Interest,Total Equity,Total Liabilities & Equity,Net Debt,Cash Conversion Cycle,Number of Employees,Last Price,Sales Actual,Net Income Actual,Enterprise Value,Price to Book,P/E,Shares Outstanding,Capital Expenditures,Personal Consumption Expenditures,CPI Urban Consumers YOY,ISM Manufacturing,Change in Nonfarm Payrolls,Unemployment Rate,Housing Starts,US Trade Balance
2000-02-16,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.9039,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.019,1336,111,15189.6889,4.3151,40.3884,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-17,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,20.0347,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.026,1336,111,15310.6069,4.3435,40.6538,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-18,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.4025,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.993,1336,111,14726.1699,4.2064,39.371,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-19,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.4025,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.993,1336,111,14726.1699,4.2064,39.371,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-20,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.4025,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.993,1336,111,14726.1699,4.2064,39.371,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-21,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.4025,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.993,1336,111,14726.1699,4.2064,39.371,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-22,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.8494,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.016,1336,111,15139.3064,4.3033,40.2778,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-23,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,20.2745,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.038,1336,111,15532.2899,4.3955,41.1404,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-24,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,20.092,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.029,1336,111,15363.5085,4.3559,40.77,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-25,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.2499,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.985,1336,111,14585.0989,4.1733,39.0613,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-26,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.2499,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.985,1336,111,14585.0989,4.1733,39.0613,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-27,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.2499,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,0.985,1336,111,14585.0989,4.1733,39.0613,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-28,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.7513,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.011,1336,111,15048.6179,4.2821,40.0787,18057.088,-38,0.24,2.7,56.7,234,4,1636,-27.131
2000-02-29,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.9911,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.023,1336,111,15270.3009,4.334,40.5654,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-01,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,22.7271,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.164,1336,111,17799.5024,4.9272,46.1171,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-02,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.2774,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.089,1336,111,16459.3279,4.6129,43.1753,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-03,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,22.3238,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.143,1336,111,17426.6719,4.8398,45.2987,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-04,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,22.3238,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.143,1336,111,17426.6719,4.8398,45.2987,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-05,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,22.3238,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.143,1336,111,17426.6719,4.8398,45.2987,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-06,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.9205,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.122,1336,111,17053.8414,4.7523,44.4803,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-07,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.43,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.097,1336,111,16600.3989,4.646,43.485,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-08,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.2774,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.089,1336,111,16459.3279,4.6129,43.1753,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-09,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.321,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.092,1336,111,16499.6339,4.6223,43.2638,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-10,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.9314,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.123,1336,111,17063.9179,4.7547,44.5025,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-11,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.9314,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.123,1336,111,17063.9179,4.7547,44.5025,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-12,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.9314,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.123,1336,111,17063.9179,4.7547,44.5025,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-13,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.1575,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.083,1336,111,16348.4864,4.5869,42.932,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-14,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,19.9257,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.02,1336,111,15209.8419,4.3199,40.4326,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-15,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,20.2745,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.038,1336,111,15532.2899,4.3955,41.1404,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-16,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.2011,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.085,1336,111,16388.7924,4.5964,43.0205,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-17,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.8006,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.116,1336,111,16942.9999,4.7263,44.237,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-18,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.8006,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.116,1336,111,16942.9999,4.7263,44.237,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-19,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.8006,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.116,1336,111,16942.9999,4.7263,44.237,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-20,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.4518,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.098,1336,111,16620.5519,4.6507,43.5292,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-21,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,23.5337,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.205,1336,111,18545.1634,5.1021,47.7539,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-22,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,25.147,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.287,1336,111,20036.4854,5.4518,51.0274,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-23,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.6456,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.262,1336,111,19572.9664,5.3431,50.01,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-24,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.1877,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.238,1336,111,19149.7534,5.2439,49.081,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-25,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.1877,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.238,1336,111,19149.7534,5.2439,49.081,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-26,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.1877,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.238,1336,111,19149.7534,5.2439,49.081,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-27,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.3404,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.246,1336,111,19290.8244,5.2769,49.3906,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-28,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,24.2641,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.242,1336,111,19220.2889,5.2604,49.2358,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-29,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,23.7081,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.214,1336,111,18706.3874,5.1399,48.1078,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-30,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,21.9314,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.123,1336,111,17063.9179,4.7547,44.5025,18057.088,-38,0.15,3.2,55.8,116,4.1,1737,-29.794
2000-03-31,AAPL,Technology,2343,1736,607,0,100,-169,274,91,0,183,0.0101,19982.704,0.0092,120,6.5169,25.907,4.268,7.8105,0,20,-64,64,-128,234,-211,5,362,78,373,-38,-38,-51,-89,0,0,-24,0,-24,260,335,0.0186,33.0427,2.0383,3660,892,15,318,2140,219,2677,7586,1174,0,791,1965,300,907,1207,3172,1345,1237,4414,4414,7586,-3360,-17.7561,6960,1.213,1336,111,18737.2344,5.4352,43.7303,18057.088,-38,0.2,3.8,54.9,473,4,1604,-30.557
2000-04-01,AAPL,Technology,1945,1396,549,0,170,-149,319,86,0,233,0.0129,20383.2156,0.0114,191,7.2403,28.2262,8.7404,11.9794,0,21,-71,105,-176,-122,-259,10,299,-172,61,-17,-27,-19,-15,0,0,30,0,30,76,34,0.0019,33.0427,0.2618,3609,940,10,314,1544,237,2095,7007,1111,0,742,1853,300,639,939,2792,1419,731,4215,4215,7007,-3309,-21.7182,6960,1.213,1945,233,18737.2344,5.4352,43.7303,18057.088,-27,0.2,3.8,54.9,473,4,1604,-30.557
2000-04-02,AAPL,Technology,1945,1396,549,0,170,-149,319,86,0,233,0.0129,20383.2156,0.0114,191,7.2403,28.2262,8.7404,11.9794,0,21,-71,105,-176,-122,-259,10,299,-172,61,-17,-27,-19,-15,0,0,30,0,30,76,34,0.0019,33.0427,0.2618,3609,940,10,314,1544,237,2095,7007,1111,0,742,1853,300,639,939,2792,1419,731,4215,4215,7007,-3309,-21.7182,6960,1.213,1945,233,18737.2344,5.4352,43.7303,18057.088,-27,0.2,3.8,54.9,473,4,1604,-30.557
2000-04-03,AAPL,Technology,1945,1396,549,0,170,-149,319,86,0,233,0.0129,20383.2156,0.0114,191,7.2403,28.2262,8.7404,11.9794,0,21,-71,105,-176,-122,-259,10,299,-172,61,-17,-27,-19,-15,0,0,30,0,30,76,34,0.0019,32.4345,0.2618,3609,940,10,314,1544,237,2095,7007,1111,0,742,1853,300,639,939,2792,1419,731,4215,4215,7007,-3309,-21.7182,6960,1.19,1945,233,18334.1744,5.3351,42.9253,18057.088,-27,0.2,3.8,54.9,473,4,1604,-30.557
2000-04-04,AAPL,Technology,1945,1396,549,0,170,-149,319,86,0,233,0.0129,20383.2156,0.0114,191,7.2403,28.2262,8.7404,11.9794,0,21,-71,105,-176,-122,-259,10,299,-172,61,-17,-27,-19,-15,0,0,30,0,30,76,34,0.0019,30.9747,0.2618,3609,940,10,314,1544,237,2095,7007,1111,0,742,1853,300,639,939,2792,1419,731,4215,4215,7007,-3309,-21.7182,6960,1.137,1945,233,17366.8304,5.095,40.9933,18057.088,-27,0.2,3.8,54.9,473,4,1604,-30.557
